117	3	[(11.2352892683287, 16.588416014839552), (1.5385274541597076, 16.072652317525325)]	[(8.939987380156373, 49.11386144569378), (8.051095787352422, 30.69470780676534)]	([[4.789044045090607, 32.21262942642741], [3.2946920860056834, 15.762322593420421]], [0.08008206723416701, 0.919917932765833], 17, 0.718703717999233)
117	4	[(11.2352892683287, 16.588416014839552), (1.5385274541597076, 16.072652317525325)]	[(8.939987380156373, 49.11386144569378), (8.051095787352422, 30.69470780676534)]	([[4.789044045090607, 32.21262942642741], [3.2946920860056834, 15.762322593420421]], [0.08008206723416701, 0.919917932765833], 17, 0.7316745040006936)
128	0	[(12.317310479769295, 15.973346197646245), (21.09436232784392, 18.169589897961984)]	[(15.404189507385544, 39.56810483625441), (20.372844823888546, 28.109224939460514)]	([[11.51046184298196, 17.278860286710486], [588.4529851032717, 28.109289947519812]], [0.9975124378109452, 0.0024875621890547263], 55, 5.613199092000286)
128	1	[(12.317310479769295, 15.973346197646245), (21.09436232784392, 18.169589897961984)]	[(15.404189507385544, 39.56810483625441), (20.372844823888546, 28.109224939460514)]	([[11.51046184298196, 17.278860286710486], [588.4529851032717, 28.109289947519812]], [0.9975124378109452, 0.0024875621890547263], 55, 5.737017796000146)
128	2	[(12.317310479769295, 15.973346197646245), (21.09436232784392, 18.169589897961984)]	[(15.404189507385544, 39.56810483625441), (20.372844823888546, 28.109224939460514)]	([[11.51046184298196, 17.278860286710486], [588.4529851032717, 28.109289947519812]], [0.9975124378109452, 0.0024875621890547263], 55, 5.80294589299956)
128	3	[(12.317310479769295, 15.973346197646245), (21.09436232784392, 18.169589897961984)]	[(15.404189507385544, 39.56810483625441), (20.372844823888546, 28.109224939460514)]	([[11.51046184298196, 17.278860286710486], [588.4529851032717, 28.109289947519812]], [0.9975124378109452, 0.0024875621890547263], 55, 5.904857282999728)
128	4	[(12.317310479769295, 15.973346197646245), (21.09436232784392, 18.169589897961984)]	[(15.404189507385544, 39.56810483625441), (20.372844823888546, 28.109224939460514)]	([[11.51046184298196, 17.278860286710486], [588.4529851032717, 28.109289947519812]], [0.9975124378109452, 0.0024875621890547263], 55, 6.0259437749991775)
139	0	[(1.6099504376023401, 17.323928136148133), (7.559603219727199, 2.6583354402161756)]	[(26.35156401410004, 42.873652104602655), (13.711943426761696, 0.43507240209384807)]	([[1.0346856885255722, 8.897477743166569], [13.7119434267617, 0.43507240209384807]], [0.9998465573001233, 0.000153442699876733], 3, 0.1965081310008827)
139	1	[(1.6099504376023401, 17.323928136148133), (7.559603219727199, 2.6583354402161756)]	[(26.35156401410004, 42.873652104602655), (13.711943426761696, 0.43507240209384807)]	([[1.0346856885255722, 8.897477743166569], [13.7119434267617, 0.43507240209384807]], [0.9998465573001233, 0.000153442699876733], 3, 0.19780537800033926)
139	2	[(1.6099504376023401, 17.323928136148133), (7.559603219727199, 2.6583354402161756)]	[(26.35156401410004, 42.873652104602655), (13.711943426761696, 0.43507240209384807)]	([[1.0346856885255722, 8.897477743166569], [13.7119434267617, 0.43507240209384807]], [0.9998465573001233, 0.000153442699876733], 3, 0.20412258500073222)
